Trial	plot_name	Clone	data	Use	Plot	TCC
BR.BAG.18.UFRB	JOAO FLORESTAL 02_17.07.2019_Coz	Joao-Florestal-2	17.07.2019	Coz		5.759409551
BR.BAG.18.UFRB	JOAO FLORESTAL 03_15.07.2019_Coz	Joao-Florestal-3	15.07.2019	Coz		5.960102507
BR.BAG.18.UFRB	JOAO FLORESTAL 04_15.07.2019_Coz	Joao-Florestal-4	15.07.2019	Coz		6.286219038
BR.BAG.18.UFRB	JOAO FLORESTAL 05-Maio-Carot	Joao-Florestal-5	Maio	Carot		6.162061807
BR.BAG.18.UFRB	JOAO FLORESTAL 05_15.07.2019_Coz	Joao-Florestal-5	15.07.2019	Coz		6.04056609
BR.BAG.18.UFRB	JOAO FLORESTAL 06-Maio-Carot	Joao-Florestal-6	Maio	Carot		6.777385718
BR.BAG.18.UFRB	JOAO FLORESTAL 06_15.07.2019_Coz	Joao-Florestal-6	15.07.2019	Coz		7.184852964
BR.BAG.18.UFRB	JOAO FLORESTAL 07_17.07.2019_Coz	Joao-Florestal-7	17.07.2019	Coz		5.929949466
BR.BAG.18.UFRB	JOAO FLORESTAL 08_17.07.2019_Coz	Joao-Florestal-8	17.07.2019	Coz		6.156135285
BR.BAG.18.UFRB	JOAO FLORESTAL 09_15.07.2019_Coz	Joao-Florestal-9	15.07.2019	Coz		5.867717604
BR.BAG.18.UFRB	MARAGOGIPE_16.07.2019_Coz	Maragojipe	16.07.2019	Coz		6.864730173
BR.BAG.18.UFRB	MIAMBAO_15.07.2019_Coz	MIAMBAO	15.07.2019	Coz		7.277431192
BR.BAG.18.UFRB	RANGEL/FADEL_16.07.2019_Coz	RANGEL/FADEL	16.07.2019	Coz		6.806449511
BR.BAG.18.UFRB	ROXINHA_16.07.2019_Coz	ROXINHA	16.07.2019	Coz		7.409673945
BR.BAG.18.UFRB	SANTA RITA SAPUCAIA_16.07.2019_Coz	SANTA-RITA-SAPUCAIA	16.07.2019	Coz		6.713443131
BR.BAG.18.UFRB	SAO FRANCISCO DE PAULA-Maio-Carot	Sao-Francisco-de-Paula	Maio	Carot		7.548905697
BR.BAG.18.UFRB	SAO FRANCISCO DE PAULA_17.07.2019_Coz	Sao-Francisco-de-Paula	17.07.2019	Coz		7.617030261
BR.BAG.18.UFRB	SE-08_16.07.2019_Coz	SE-08	16.07.2019	Coz		6.838818612
BR.BAG.18.UFRB	SE-09-Maio-Carot	SE-09	Maio	Carot		8.889537305
BR.BAG.18.UFRB	SE-09_16.07.2019_Coz	SE-09	16.07.2019	Coz		9.379348616
BR.BAG.18.UFRB	UBERLANDIA 2-Maio-Carot	Uberlandia-2	Maio	Carot		7.023111918
BR.BAG.18.UFRB	UBERLANDIA 2_17.07.2019_Coz	Uberlandia-2	17.07.2019	Coz		7.084216811
BR.CETBAG.19.UFRB	BR.BAG.19.UFRB.4271.1	4271			1	6.982249267
BR.CETBAG.19.UFRB	BR.BAG.19.UFRB.Aipim-Guanambi.21	Aipim-Guanambi			21	6.696412142
BR.CETBAG.19.UFRB	BR.BAG.19.UFRB.Aipim-Abacate2.23	Aipim-Abacate2			23	6.692789374
BR.CETBAG.19.UFRB	BR.BAG.19.UFRB.Aipim-Brasilia.25	Aipim-Brasilia			25	7.128143813
BR.CETBAG.19.UFRB	BR.BAG.19.UFRB.Aipim-Manteiga.27	Aipim-Manteiga			27	7.170446148
BR.CETBAG.19.UFRB	BR.BAG.19.UFRB.Aipim-Ze-Marcos.28	Aipim-Ze-Marcos			28	6.559564678
BR.CETBAG.19.UFRB	BR.BAG.19.UFRB.BGM-0005.32	BGM-0005			32	6.79372547
BR.CETBAG.19.UFRB	BR.BAG.19.UFRB.BGM-0006.33	BGM-0006			33	6.363678085
BR.CETBAG.19.UFRB	BR.BAG.19.UFRB.BGM-0011.34	BGM-0011			34	6.875700417
BR.CETBAG.19.UFRB	BR.BAG.19.UFRB.BGM-0018.39	BGM-0018			39	6.612971129
BR.CETBAG.19.UFRB	BR.BAG.19.UFRB.BGM-0019.41	BGM-0019			41	11.27592699
BR.CETBAG.19.UFRB	BR.BAG.19.UFRB.BGM-0020.42	BGM-0020			42	6.389892552
BR.CETBAG.19.UFRB	BR.BAG.19.UFRB.BGM-0021.43	BGM-0021			43	6.435156646
BR.CETBAG.19.UFRB	BR.BAG.19.UFRB.BGM-0022-TB.45	BGM-0022-TB			45	7.011764897
BR.CETBAG.19.UFRB	BR.BAG.19.UFRB.BGM-0027.51	BGM-0027			51	7.409872816
BR.CETBAG.19.UFRB	BR.BAG.19.UFRB.BGM-0039.62	BGM-0039			62	8.028776921
BR.CETBAG.19.UFRB	BR.BAG.19.UFRB.BGM-0043.65	BGM-0043			65	6.058898387
BR.CETBAG.19.UFRB	BR.BAG.19.UFRB.BGM-0049.71	BGM-0049			71	7.605102382
BR.CETBAG.19.UFRB	BR.BAG.19.UFRB.BGM-0054.74	BGM-0054			74	8.025676812
BR.CETBAG.19.UFRB	BR.BAG.19.UFRB.BGM-0058.76	BGM-0058			76	8.019010078
BR.CETBAG.19.UFRB	BR.BAG.19.UFRB.BGM-0060.77	BGM-0060			77	10.6072528
BR.CETBAG.19.UFRB	BR.BAG.19.UFRB.BGM-0061.78	BGM-0061			78	11.63795843
BR.CETBAG.19.UFRB	BR.BAG.19.UFRB.BGM-0062.79	BGM-0062			79	7.578513162
BR.CETBAG.19.UFRB	BR.BAG.19.UFRB.BGM-0063.80	BGM-0063			80	7.428946225
BR.CETBAG.19.UFRB	BR.BAG.19.UFRB.BGM-0065.81	BGM-0065			81	7.183162273
BR.CETBAG.19.UFRB	BR.BAG.19.UFRB.BGM-0066.82	BGM-0066			82	9.269588781
BR.CETBAG.19.UFRB	BR.BAG.19.UFRB.BGM-0067.83	BGM-0067			83	9.665631959
BR.CETBAG.19.UFRB	BR.BAG.19.UFRB.BGM-0069.84	BGM-0069			84	8.417369984
BR.CETBAG.19.UFRB	BR.BAG.19.UFRB.BGM-0070.85	BGM-0070			85	7.751141656
BR.CETBAG.19.UFRB	BR.BAG.19.UFRB.BGM-0082.92	BGM-0082			92	6.915385795
BR.CETBAG.19.UFRB	BR.BAG.19.UFRB.BGM-0083.93	BGM-0083			93	7.215159978
BR.CETBAG.19.UFRB	BR.BAG.19.UFRB.BGM-0084.94	BGM-0084			94	7.090303868
BR.CETBAG.19.UFRB	BR.BAG.19.UFRB.BGM-0085.95	BGM-0085			95	7.163472086
BR.CETBAG.19.UFRB	BR.BAG.19.UFRB.BGM-0088.97	BGM-0088			97	6.564022255
BR.CETBAG.19.UFRB	BR.BAG.19.UFRB.BGM-0089.98	BGM-0089			98	6.809676297
BR.CETBAG.19.UFRB	BR.BAG.19.UFRB.BGM-0094.100	BGM-0094			100	15.74219448
BR.CETBAG.19.UFRB	BR.BAG.19.UFRB.BGM-0113-RcxCr.106	BGM-0113-RcxCr			106	6.473964486
BR.CETBAG.19.UFRB	BR.BAG.19.UFRB.BGM-0117.113	BGM-0117			113	7.400383689
BR.CETBAG.19.UFRB	BR.BAG.19.UFRB.BGM-0120.115	BGM-0120			115	7.623836558
BR.CETBAG.19.UFRB	BR.BAG.19.UFRB.BRS-396.118	BRS-396			118	8.557430918
BR.CETBAG.19.UFRB	BR.BAG.19.UFRB.BGM-0122.120	BGM-0122			120	7.858047968
BR.CETBAG.19.UFRB	BR.BAG.19.UFRB.BGM-0123.122	BGM-0123			122	7.055479239
BR.CETBAG.19.UFRB	BR.BAG.19.UFRB.BGM-0128.126	BGM-0128			126	6.807935683
BR.CETBAG.19.UFRB	BR.BAG.19.UFRB.BGM-0130.127	BGM-0130			127	6.519996178
BR.CETBAG.19.UFRB	BR.BAG.19.UFRB.BGM-0131.128	BGM-0131			128	9.337845307
BR.CETBAG.19.UFRB	BR.BAG.19.UFRB.BGM-0132.129	BGM-0132			129	9.288615266
BR.CETBAG.19.UFRB	BR.BAG.19.UFRB.BGM-0134.131	BGM-0134			131	6.924220548
BR.CETBAG.19.UFRB	BR.BAG.19.UFRB.BGM-0145.138	BGM-0145			138	7.879953718
BR.CETBAG.19.UFRB	BR.BAG.19.UFRB.BGM-0155.147	BGM-0155			147	6.461780481
BR.CETBAG.19.UFRB	BR.BAG.19.UFRB.BGM-0161.153	BGM-0161			153	6.804287334
BR.CETBAG.19.UFRB	BR.BAG.19.UFRB.BGM-0164.156	BGM-0164			156	6.514332719
BR.CETBAG.19.UFRB	BR.BAG.19.UFRB.BGM-0166.159	BGM-0166			159	7.260325378
BR.CETBAG.19.UFRB	BR.BAG.19.UFRB.BRS-399.160	BRS-399			160	7.880178353
BR.CETBAG.19.UFRB	BR.BAG.19.UFRB.BGM-0167.161	BGM-0167			161	6.660172865
BR.CETBAG.19.UFRB	BR.BAG.19.UFRB.BRS-396.168	BRS-396			168	8.606698106
BR.CETBAG.19.UFRB	BR.BAG.19.UFRB.BGM-0174.170	BGM-0174			170	7.319493933
BR.CETBAG.19.UFRB	BR.BAG.19.UFRB.BGM-0182.174	BGM-0182			174	6.511610988
BR.CETBAG.19.UFRB	BR.BAG.19.UFRB.BGM-0183.177	BGM-0183			177	6.32140586
BR.CETBAG.19.UFRB	BR.BAG.19.UFRB.BGM-0185.180	BGM-0185			180	6.454437309
BR.CETBAG.19.UFRB	BR.BAG.19.UFRB.BGM-0186.182	BGM-0186			182	6.452779193
BR.CETBAG.19.UFRB	BR.BAG.19.UFRB.BGM-0187.183	BGM-0187			183	6.561318146
BR.CETBAG.19.UFRB	BR.BAG.19.UFRB.BGM-0188.184	BGM-0188			184	7.618776759
BR.CETBAG.19.UFRB	BR.BAG.19.UFRB.BGM-0189.185	BGM-0189			185	6.850595411
BR.CETBAG.19.UFRB	BR.BAG.19.UFRB.BGM-0195.190	BGM-0195			190	7.16829404
BR.CETBAG.19.UFRB	BR.BAG.19.UFRB.BGM-0201.193	BGM-0201			193	7.115400551
BR.CETBAG.19.UFRB	BR.BAG.19.UFRB.BGM-0202.195	BGM-0202			195	7.157874786
BR.CETBAG.19.UFRB	BR.BAG.19.UFRB.BGM-0204.196	BGM-0204			196	7.164115645
BR.CETBAG.19.UFRB	BR.BAG.19.UFRB.BGM-0207.198	BGM-0207			198	7.338245409
BR.CETBAG.19.UFRB	BR.BAG.19.UFRB.BGM-0211.201	BGM-0211			201	6.577299294
BR.CETBAG.19.UFRB	BR.BAG.19.UFRB.Eucalipto.202	Eucalipto			202	7.039481031
BR.CETBAG.19.UFRB	BR.BAG.19.UFRB.BGM-0212.204	BGM-0212			204	7.137749733
BR.CETBAG.19.UFRB	BR.BAG.19.UFRB.BGM-0213.205	BGM-0213			205	7.250184628
BR.CETBAG.19.UFRB	BR.BAG.19.UFRB.BGM-0220.209	BGM-0220			209	6.94646104
BR.CETBAG.19.UFRB	BR.BAG.19.UFRB.BGM-0222.211	BGM-0222			211	7.064877835
BR.CETBAG.19.UFRB	BR.BAG.19.UFRB.BGM-0222.213	BGM-0222			213	6.570123708
BR.CETBAG.19.UFRB	BR.BAG.19.UFRB.BGM-0239.224	BGM-0239			224	6.783515261
BR.CETBAG.19.UFRB	BR.BAG.19.UFRB.BGM-0248.228	BGM-0248			228	7.085927804
BR.CETBAG.19.UFRB	BR.BAG.19.UFRB.Equador72.229	Equador72			229	6.7189528
BR.CETBAG.19.UFRB	BR.BAG.19.UFRB.BGM-0252.234	BGM-0252			234	7.436373935
BR.CETBAG.19.UFRB	BR.BAG.19.UFRB.BGM-0254.235	BGM-0254			235	6.520114488
BR.CETBAG.19.UFRB	BR.BAG.19.UFRB.BGM-0266.240	BGM-0266			240	6.515852648
BR.CETBAG.19.UFRB	BR.BAG.19.UFRB.BGM-0268.241	BGM-0268			241	6.54403564
BR.CETBAG.19.UFRB	BR.BAG.19.UFRB.BGM-0269.242	BGM-0269			242	8.078939947
BR.CETBAG.19.UFRB	BR.BAG.19.UFRB.BGM-0270.243	BGM-0270			243	6.863278062
BR.CETBAG.19.UFRB	BR.BAG.19.UFRB.BGM-0276.245	BGM-0276			245	6.317009935
BR.CETBAG.19.UFRB	BR.BAG.19.UFRB.BGM-0282.252	BGM-0282			252	7.318741484
BR.CETBAG.19.UFRB	BR.BAG.19.UFRB.BGM-0285.256	BGM-0285			256	6.94655999
BR.CETBAG.19.UFRB	BR.BAG.19.UFRB.BGM-0286.257	BGM-0286			257	6.431037428
BR.CETBAG.19.UFRB	BR.BAG.19.UFRB.BGM-0288.260	BGM-0288			260	6.346627539
BR.CETBAG.19.UFRB	BR.BAG.19.UFRB.BGM-0289.262	BGM-0289			262	6.445391181
BR.CETBAG.19.UFRB	BR.BAG.19.UFRB.BGM-0290.263	BGM-0290			263	7.375332744
BR.CETBAG.19.UFRB	BR.BAG.19.UFRB.BGM-0297.264	BGM-0297			264	6.950232561
BR.CETBAG.19.UFRB	BR.BAG.19.UFRB.BGM-0303.266	BGM-0303			266	6.662877306
BR.CETBAG.19.UFRB	BR.BAG.19.UFRB.BGM-0306.268	BGM-0306			268	6.468203336
BR.CETBAG.19.UFRB	BR.BAG.19.UFRB.BGM-0314.270	BGM-0314			270	6.538786046
BR.CETBAG.19.UFRB	BR.BAG.19.UFRB.BGM-0327.280	BGM-0327			280	6.878232678
BR.CETBAG.19.UFRB	BR.BAG.19.UFRB.BGM-0338.284	BGM-0338			284	7.242938932
BR.CETBAG.19.UFRB	BR.BAG.19.UFRB.BGM-0341.285	BGM-0341			285	7.109412589
BR.CETBAG.19.UFRB	BR.BAG.19.UFRB.BGM-0345.287	BGM-0345			287	7.675856926
BR.CETBAG.19.UFRB	BR.BAG.19.UFRB.BGM-0349.288	BGM-0349			288	6.986496888
BR.CETBAG.19.UFRB	BR.BAG.19.UFRB.BGM-0352.289	BGM-0352			289	5.907237112
BR.CETBAG.19.UFRB	BR.BAG.19.UFRB.BGM-0357.293	BGM-0357			293	6.70203044
BR.CETBAG.19.UFRB	BR.BAG.19.UFRB.BGM-0364.297	BGM-0364			297	7.408786058
BR.CETBAG.19.UFRB	BR.BAG.19.UFRB.BGM-0368.300	BGM-0368			300	6.912606186
BR.CETBAG.19.UFRB	BR.BAG.19.UFRB.BGM-0369.301	BGM-0369			301	6.456627788
BR.CETBAG.19.UFRB	BR.BAG.19.UFRB.BGM-0374.303	BGM-0374			303	6.792520267
BR.CETBAG.19.UFRB	BR.BAG.19.UFRB.BGM-0380.305	BGM-0380			305	8.108597399
BR.CETBAG.19.UFRB	BR.BAG.19.UFRB.BGM-0389.310	BGM-0389			310	6.777286365
BR.CETBAG.19.UFRB	BR.BAG.19.UFRB.BGM-0390.312	BGM-0390			312	6.643854433
BR.CETBAG.19.UFRB	BR.BAG.19.UFRB.BRS-399.315	BRS-399			315	8.252040447
BR.CETBAG.19.UFRB	BR.BAG.19.UFRB.BGM-0407.324	BGM-0407			324	6.03051325
BR.CETBAG.19.UFRB	BR.BAG.19.UFRB.BGM-0408.326	BGM-0408			326	6.948343947
BR.CETBAG.19.UFRB	BR.BAG.19.UFRB.BGM-0418.332	BGM-0418			332	6.931143977
BR.CETBAG.19.UFRB	BR.BAG.19.UFRB.BGM-0432.346	BGM-0432			346	6.602541984
BR.CETBAG.19.UFRB	BR.BAG.19.UFRB.BGM-0434.347	BGM-0434			347	6.888746073
BR.CETBAG.19.UFRB	BR.BAG.19.UFRB.BGM-0437.351	BGM-0437			351	6.110233311
BR.CETBAG.19.UFRB	BR.BAG.19.UFRB.BGM-0438.352	BGM-0438			352	6.681773755
BR.CETBAG.19.UFRB	BR.BAG.19.UFRB.BGM-0439.353	BGM-0439			353	7.098644742
BR.CETBAG.19.UFRB	BR.BAG.19.UFRB.BGM-0444.359	BGM-0444			359	8.103513196
BR.CETBAG.19.UFRB	BR.BAG.19.UFRB.BGM-0447.360	BGM-0447			360	7.148563484
BR.CETBAG.19.UFRB	BR.BAG.19.UFRB.BGM-0448.361	BGM-0448			361	6.589419731
BR.CETBAG.19.UFRB	BR.BAG.19.UFRB.BGM-0449.363	BGM-0449			363	6.748183704
BR.CETBAG.19.UFRB	BR.BAG.19.UFRB.BGM-0463.371	BGM-0463			371	7.162561286
BR.CETBAG.19.UFRB	BR.BAG.19.UFRB.BGM-0468.375	BGM-0468			375	7.59753237
BR.CETBAG.19.UFRB	BR.BAG.19.UFRB.BGM-0470.376	BGM-0470			376	7.367776076
BR.CETBAG.19.UFRB	BR.BAG.19.UFRB.BGM-0472.378	BGM-0472			378	7.289037894
BR.CETBAG.19.UFRB	BR.BAG.19.UFRB.BGM-0474.379	BGM-0474			379	6.10394158
BR.CETBAG.19.UFRB	BR.BAG.19.UFRB.BGM-0476.381	BGM-0476			381	6.729412676
BR.CETBAG.19.UFRB	BR.BAG.19.UFRB.Eucalipto.382	Eucalipto			382	7.495914001
BR.CETBAG.19.UFRB	BR.BAG.19.UFRB.BGM-0478.383	BGM-0478			383	6.421475964
BR.CETBAG.19.UFRB	BR.BAG.19.UFRB.BGM-0480.384	BGM-0480			384	7.71274391
BR.CETBAG.19.UFRB	BR.BAG.19.UFRB.BGM-0484.385	BGM-0484			385	6.91341405
BR.CETBAG.19.UFRB	BR.BAG.19.UFRB.BGM-0494.387	BGM-0494			387	6.342381833
BR.CETBAG.19.UFRB	BR.BAG.19.UFRB.BGM-0496.389	BGM-0496			389	6.466746155
BR.CETBAG.19.UFRB	BR.BAG.19.UFRB.BGM-0499.392	BGM-0499			392	6.049349178
BR.CETBAG.19.UFRB	BR.BAG.19.UFRB.BGM-0505.395	BGM-0505			395	6.730519501
BR.CETBAG.19.UFRB	BR.BAG.19.UFRB.BGM-0510.405	BGM-0510			405	6.243353301
BR.CETBAG.19.UFRB	BR.BAG.19.UFRB.BGM-0514.407	BGM-0514			407	6.494583282
BR.CETBAG.19.UFRB	BR.BAG.19.UFRB.BGM-0527.413	BGM-0527			413	6.359742003
BR.CETBAG.19.UFRB	BR.BAG.19.UFRB.BGM-0546.420	BGM-0546			420	6.952510818
BR.CETBAG.19.UFRB	BR.BAG.19.UFRB.BGM-0551.424	BGM-0551			424	6.892069786
BR.CETBAG.19.UFRB	BR.BAG.19.UFRB.BGM-0557.430	BGM-0557			430	6.793666687
BR.CETBAG.19.UFRB	BR.BAG.19.UFRB.BGM-0558.431	BGM-0558			431	6.370737871
BR.CETBAG.19.UFRB	BR.BAG.19.UFRB.BGM-0579.443	BGM-0579			443	6.80566297
BR.CETBAG.19.UFRB	BR.BAG.19.UFRB.BGM-0583.445	BGM-0583			445	6.583626767
BR.CETBAG.19.UFRB	BR.BAG.19.UFRB.BGM-0592.450	BGM-0592			450	6.675869981
BR.CETBAG.19.UFRB	BR.BAG.19.UFRB.BGM-0593.451	BGM-0593			451	6.721905989
BR.CETBAG.19.UFRB	BR.BAG.19.UFRB.BGM-0593.452	BGM-0593			452	6.401855663
BR.CETBAG.19.UFRB	BR.BAG.19.UFRB.BGM-0600.454	BGM-0600			454	6.486027868
BR.CETBAG.19.UFRB	BR.BAG.19.UFRB.BGM-0601.455	BGM-0601			455	6.229343883
BR.CETBAG.19.UFRB	BR.BAG.19.UFRB.BGM-0603.456	BGM-0603			456	6.179137417
BR.CETBAG.19.UFRB	BR.BAG.19.UFRB.BGM-0606.458	BGM-0606			458	7.041051543
BR.CETBAG.19.UFRB	BR.BAG.19.UFRB.BGM-0614.464	BGM-0614			464	6.372444803
BR.CETBAG.19.UFRB	BR.BAG.19.UFRB.BGM-0624.472	BGM-0624			472	5.730591029
BR.CETBAG.19.UFRB	BR.BAG.19.UFRB.BGM-0636.482	BGM-0636			482	6.788151251
BR.CETBAG.19.UFRB	BR.BAG.19.UFRB.BGM-0655.499	BGM-0655			499	8.657107703
BR.CETBAG.19.UFRB	BR.BAG.19.UFRB.BGM-0657.500	BGM-0657			500	6.95689043
BR.CETBAG.19.UFRB	BR.BAG.19.UFRB.BGM-0659.502	BGM-0659			502	7.991444799
BR.CETBAG.19.UFRB	BR.BAG.19.UFRB.BGM-0660.503	BGM-0660			503	7.967664793
BR.CETBAG.19.UFRB	BR.BAG.19.UFRB.BGM-0661.504	BGM-0661			504	8.314510068
BR.CETBAG.19.UFRB	BR.BAG.19.UFRB.BRS-399.508	BRS-399			508	8.326893279
BR.CETBAG.19.UFRB	BR.BAG.19.UFRB.BGM-0678.518	BGM-0678			518	7.325764681
BR.CETBAG.19.UFRB	BR.BAG.19.UFRB.BGM-0679.519	BGM-0679			519	6.196670973
BR.CETBAG.19.UFRB	BR.BAG.19.UFRB.BGM-0685.523	BGM-0685			523	6.52499377
BR.CETBAG.19.UFRB	BR.BAG.19.UFRB.BGM-0694.525	BGM-0694			525	6.932159266
BR.CETBAG.19.UFRB	BR.BAG.19.UFRB.Equador72.528	Equador72			528	6.261620225
BR.CETBAG.19.UFRB	BR.BAG.19.UFRB.BGM-0699.529	BGM-0699			529	7.467053253
BR.CETBAG.19.UFRB	BR.BAG.19.UFRB.BGM-0714.540	BGM-0714			540	7.173708442
BR.CETBAG.19.UFRB	BR.BAG.19.UFRB.BGM-0728.548	BGM-0728			548	7.581897199
BR.CETBAG.19.UFRB	BR.BAG.19.UFRB.BRS-396.549	BRS-396			549	8.72871217
BR.CETBAG.19.UFRB	BR.BAG.19.UFRB.BGM-0733.552	BGM-0733			552	9.687306614
BR.CETBAG.19.UFRB	BR.BAG.19.UFRB.BGM-0737.553	BGM-0737			553	6.868446112
BR.CETBAG.19.UFRB	BR.BAG.19.UFRB.BGM-0760.555	BGM-0760			555	8.313977354
BR.CETBAG.19.UFRB	BR.BAG.19.UFRB.BGM-0776.557	BGM-0776			557	9.624776865
BR.CETBAG.19.UFRB	BR.BAG.19.UFRB.Eucalipto.558	Eucalipto			558	7.464521378
BR.CETBAG.19.UFRB	BR.BAG.19.UFRB.Eucalipto.560	Eucalipto			560	7.231273835
BR.CETBAG.19.UFRB	BR.BAG.19.UFRB.BGM-0780(B).561	BGM-0780(B)			561	7.485694053
BR.CETBAG.19.UFRB	BR.BAG.19.UFRB.BGM-0815.582	BGM-0815			582	7.550222764
BR.CETBAG.19.UFRB	BR.BAG.19.UFRB.BGM-0816.584	BGM-0816			584	6.851133313
BR.CETBAG.19.UFRB	BR.BAG.19.UFRB.BGM-0817.585	BGM-0817			585	6.825730075
BR.CETBAG.19.UFRB	BR.BAG.19.UFRB.BGM-0830-TB.591	BGM-0830-TB			591	6.459592346
BR.CETBAG.19.UFRB	BR.BAG.19.UFRB.BGM-0831.593	BGM-0831			593	6.615423634
BR.CETBAG.19.UFRB	BR.BAG.19.UFRB.Nega-Maluca.598	Nega-Maluca			598	6.352797979
BR.CETBAG.19.UFRB	BR.BAG.19.UFRB.BGM-0850.602	BGM-0850			602	6.418210204
BR.CETBAG.19.UFRB	BR.BAG.19.UFRB.BGM-0856-CCr.607	BGM-0856-CCr			607	6.630166345
BR.CETBAG.19.UFRB	BR.BAG.19.UFRB.BGM-0856-CRx.608	BGM-0856-CRx			608	7.386504092
BR.CETBAG.19.UFRB	BR.BAG.19.UFRB.BGM-0859.611	BGM-0859			611	6.590458083
BR.CETBAG.19.UFRB	BR.BAG.19.UFRB.BGM-0863.612	BGM-0863			612	7.009181561
BR.CETBAG.19.UFRB	BR.BAG.19.UFRB.BGM-0870.619	BGM-0870			619	7.418360578
BR.CETBAG.19.UFRB	BR.BAG.19.UFRB.Equador72.627	Equador72			627	6.797053698
BR.CETBAG.19.UFRB	BR.BAG.19.UFRB.BGM-0879.628	BGM-0879			628	7.10682614
BR.CETBAG.19.UFRB	BR.BAG.19.UFRB.BGM-0882.630	BGM-0882			630	7.954490305
BR.CETBAG.19.UFRB	BR.BAG.19.UFRB.BRS-Dourada.631	BRS-Dourada			631	7.181678099
BR.CETBAG.19.UFRB	BR.BAG.19.UFRB.BGM-0884.632	BGM-0884			632	7.253112425
BR.CETBAG.19.UFRB	BR.BAG.19.UFRB.BGM-0885.633	BGM-0885			633	7.125911191
BR.CETBAG.19.UFRB	BR.BAG.19.UFRB.BGM-0886.634	BGM-0886			634	7.173746439
BR.CETBAG.19.UFRB	BR.BAG.19.UFRB.Eucalipto.635	Eucalipto			635	7.259413083
BR.CETBAG.19.UFRB	BR.BAG.19.UFRB.BGM-0889.636	BGM-0889			636	6.266910324
BR.CETBAG.19.UFRB	BR.BAG.19.UFRB.BGM-0890.637	BGM-0890			637	6.43023782
BR.CETBAG.19.UFRB	BR.BAG.19.UFRB.BGM-0893.639	BGM-0893			639	10.58357731
BR.CETBAG.19.UFRB	BR.BAG.19.UFRB.BGM-0893.640	BGM-0893			640	6.298316333
BR.CETBAG.19.UFRB	BR.BAG.19.UFRB.BGM-0895.642	BGM-0895			642	7.804007678
